#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Площадь жилых помещений м2	Газоснабжение
1	ул. 60 лет Октября, д. 2Б, Усть-Камчатск	1992	Нет	2 751.50	Автономное
2914	ул. Флотская, д. 3, Петропавловск-Камчатский	1993	Нет	-	29	2	5	1	1 372.00	0.00	0.00	0.00	1-138с,панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (закрытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Панельные	363.30	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Сборный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2915	ул. Флотская, д. 4, Петропавловск-Камчатский	1992	Нет	-	25	2	5	1	1 373.40	0.00	0.00	0.00	м	Не имеется	На счете регионального оператора	Многоквартирный дом	1	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (закрытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Панельные	354.60	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Сборный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2916	ул. Флотская, д. 6, Петропавловск-Камчатский	1992	Не имеется	Нет	-	25	2	5	1	1 373.40	0.00	0.00	0.00	м	Не имеется	На счете регионального оператора	Многоквартирный дом	1	Вытяжная вентиляция	Центральное	Отсутствует	Центральное (закрытая система)	Отсутствует	Центральное	Центральное	Центральное	Панельные	Плоская	Отсутствует	Железобетонные	Окрашенный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2917	ул. Флотская, д. 8, Петропавловск-Камчатский	1992	Нет	-	68	5	5	1	3 432.70	0.00	0.00	0.00	1-138с,панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	2	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (закрытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Панельные	900.40	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Сборный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2918	ул. Фролова, д. 2, Петропавловск-Камчатский	1989	Нет	-	143	11	5	1	7 463.10	0.00	0.00	0.00	1-138с,панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (закрытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Панельные	1 950.00	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Сборный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2919	ул. Фролова, д. 2/1, Петропавловск-Камчатский	1989	Нет	-	57	4	5	1	2 782.90	0.00	0.00	0.00	1-138с,панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	3	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Панельные	738.30	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Сборный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2920	ул. Фролова, д. 4/1, Петропавловск-Камчатский	1989	Нет	-	94	3	5	1	3 216.60	67.10	0.00	4 570.00	0.00	1-138с,панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	3	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (закрытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Панельные	718.00	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Сборный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2921	ул. Фролова, д. 4/2, Петропавловск-Камчатский	1989	Нет	-	94	3	5	1	3 216.60	67.10	0.00	4 570.00	0.00	1-138с,панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	3	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (закрытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Панельные	902.60	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Сборный
#	Адрес	Дом признан аварийным
2922	ул. Фрунзе, д. 12а, Петропавловск-Камчатский	Нет
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2923	ул. Фрунзе, д. 14а, Петропавловск-Камчатский	1958	Нет	-	8	1	2	1	508.90	0.00	0.00	0.00	0.00	без серии,мелкоблочный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Блочные	298.10	Скатная	Отсутствует	Деревянные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Газоснабжение	Горячее водоснабжение	Теплоснабжение	Холодное водоснабжение	Электроснабжение
2924	ул. Фрунзе, д. 18а, Петропавловск-Камчатский	1958	Нет	-	10	1	2	1	309.20	0.00	0.00	0.00	0.00	без серии,мелкоблочный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	Отсутствует	Центральное (открытая система)	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2925	ул. Фрунзе, д. 20а, Петропавловск-Камчатский	1958	Нет	-	10	1	2	1	323.50	0.00	0.00	0.00	0.00	без серии,мелкоблочный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (открытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Блочные	198.40	Скатная	Отсутствует	Деревянные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Газоснабжение	Горячее водоснабжение	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Перекрытия
2926	ул. Фрунзе, д. 22а, Петропавловск-Камчатский	1960	Нет	-	12	1	3	1	395.90	0.00	0.00	0.00	0.00	1-306с,мелкоблочный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	Отсутствует	Центральное (открытая система)	Центральное	Центральное	Центральное	Железобетонные
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Газоснабжение	Горячее водоснабжение	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Перекрытия
2927	ул. Фрунзе, д. 26а, Петропавловск-Камчатский	1960	Нет	-	12	1	3	1	395.90	0.00	0.00	0.00	0.00	1-306с,мелкоблочный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	Отсутствует	Центральное (открытая система)	Центральное	Центральное	Центральное	Железобетонные
#	Адрес	Дом признан аварийным
2928	ул. Фрунзе, д. 92, Петропавловск-Камчатский	Нет
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2929	ул. Фурманова, д. 1, Петропавловск-Камчатский	1967	Не имеется	Нет	23	Не присвоен	2	3	1	903.50	29.40	81.40	0.00	жилой дом	Не имеется	На счете регионального оператора	Многоквартирный дом	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Блочные	47.80	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2930	ул. Фурманова, д. 2, Петропавловск-Камчатский	1974	Не имеется	Нет	24	Не присвоен	2	3	1 183.20	0.00	109.00	0.00	жилой дом	Не имеется	На счете регионального оператора	Многоквартирный дом	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Блочные	232.50	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2931	ул. Фурманова, д. 3, Петропавловск-Камчатский	1967	Не имеется	Нет	20	Не присвоен	1	3	1	775.10	141.60	82.00	0.00	жилой дом	Не имеется	На счете регионального оператора	Многоквартирный дом	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Блочные	37.00	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2932	ул. Фурманова, д. 3/1, Петропавловск-Камчатский	1986	Не имеется	Нет	79	Не присвоен	6	5	1	4 242.20	0.00	470.80	0.00	жилой дом	Не имеется	На счете регионального оператора	Многоквартирный дом	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное	Панельные	960.80	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Бетонные столбы
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2933	ул. Фурманова, д. 7, Петропавловск-Камчатский	1994	Не имеется	Нет	54	Не присвоен	4	5	1	2 748.85	0.00	315.80	0.00	жилой дом	Не имеется	На счете регионального оператора	Многоквартирный дом	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное	Панельные	608.90	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Бетонные столбы
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2934	ул. Фурманова, д. 7/1, Петропавловск-Камчатский	1998	Не имеется	Нет	40	Не присвоен	1	5	1	1 294.50	0.00	79.00	0.00	жилой дом	Не имеется	На счете регионального оператора	Многоквартирный дом	Вытяжная вентиляция	Центральное	Внутренние водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное	Панельные	303.70	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Бетонные столбы
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Газоснабжение	Горячее водоснабжение	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Перекрытия
2935	ул. Хабарова, д. 3, Петропавловск-Камчатский	1977	Нет	-	162	11	5	1	7 582.40	91.60	0.00	0.00	1-464-АС,панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	Отсутствует	Центральное (открытая система)	Центральное	Центральное	Центральное	Железобетонные
#	Адрес	Дом признан аварийным	Газоснабжение
2936	ул. Хасанская, д. 5, Петропавловск-Камчатский	Нет	Автономное
#	Адрес	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Фасад	Фундамент
2937	ул. Целинная 1-я, д. 13, Петропавловск-Камчатский	Не имеется	Нет	отсутствует	2	Не присвоен	1	1	1	69.70	0.00	0.00	0.00	0.00	Не установлен	Не имеется	На счете регионального оператора	Многоквартирный дом	1	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Центральное	Блочные	0.00	Скатная	Отсутствует	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Фасад	Фундамент
2938	ул. Целинная 1-я, д. 35, Петропавловск-Камчатский	1965	Не имеется	Нет	отсутствует	2	Не присвоен	1	1	1	42.30	0.00	0.00	0.00	0.00	Не установлен	Не имеется	На счете регионального оператора	Многоквартирный дом	1	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Блочные	0.00	Плоская	Отсутствует	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Газоснабжение	Горячее водоснабжение	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Перекрытия
2939	пр-кт. Циолковского, д. 15, Петропавловск-Камчатский	1977	Нет	-	190	13	5	1	9 301.00	71.80	0.00	0.00	1-464-АС,панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	6	Отсутствует	Центральное (открытая система)	Центральное	Центральное	Центральное	Железобетонные
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2940	пр-кт. Циолковского, д. 21, Петропавловск-Камчатский	1976	Нет	-	103	7	5	1	4 922.99	58.71	0.00	0.00	1-464-АС,панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	0.00	Приточная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (закрытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Панельные	178.30	Плоская	Отсутствует	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
